parcel_id,farmer_name,season,year,total_rainfall_mm,rainy_days,avg_temperature_c,max_temperature_c,min_temperature_c,avg_humidity_percent,avg_wind_speed_kmph,solar_radiation_mj,evapotranspiration_mm,drought_risk
AP_ANP_00231_C1,Ravi Teja,Kharif,2025,378.0,19,31.6,38.8,26.0,79.1,4.9,19.7,90.2,
AP_ANP_00231_C2,Bhavani S,Kharif,2025,378.0,19,31.6,38.8,26.0,79.1,4.9,19.7,90.2,
AP_ANP_00231_C3,Gopal Reddy,Kharif,2025,378.0,19,31.6,38.8,26.0,79.1,4.9,19.7,90.2,
AP_ANP_00231_C1,Ravi Teja,Rabi,2025,111.0,34,27.1,34.0,19.5,43.2,10.7,29.1,183.9,
AP_ANP_00231_C2,Bhavani S,Rabi,2025,111.0,34,27.1,34.0,19.5,43.2,10.7,29.1,183.9,
AP_ANP_00231_C3,Gopal Reddy,Rabi,2025,111.0,34,27.1,34.0,19.5,43.2,10.7,29.1,183.9,
AP_ANP_00231_C1,Ravi Teja,Summer,2025,39.4,14,40.2,47.0,36.2,37.3,3.8,22.0,197.0,
AP_ANP_00231_C2,Bhavani S,Summer,2025,39.4,14,40.2,47.0,36.2,37.3,3.8,22.0,197.0,
AP_ANP_00231_C3,Gopal Reddy,Summer,2025,39.4,14,40.2,47.0,36.2,37.3,3.8,22.0,197.0,
AP_ANP_00232_C1,Narasimha Rao,Kharif,2025,623.8,7,31.3,38.1,26.4,82.5,8.0,13.9,109.7,
AP_ANP_00232_C2,Ravi Teja,Kharif,2025,623.8,7,31.3,38.1,26.4,82.5,8.0,13.9,109.7,
AP_ANP_00232_C3,Bhavani S,Kharif,2025,623.8,7,31.3,38.1,26.4,82.5,8.0,13.9,109.7,
AP_ANP_00232_C1,Narasimha Rao,Rabi,2025,143.4,31,21.7,25.5,19.5,45.1,7.8,21.8,187.9,
AP_ANP_00232_C2,Ravi Teja,Rabi,2025,143.4,31,21.7,25.5,19.5,45.1,7.8,21.8,187.9,
AP_ANP_00232_C3,Bhavani S,Rabi,2025,143.4,31,21.7,25.5,19.5,45.1,7.8,21.8,187.9,
AP_ANP_00232_C1,Narasimha Rao,Summer,2025,35.7,37,35.4,39.1,32.3,53.8,10.5,17.0,232.8,
AP_ANP_00232_C2,Ravi Teja,Summer,2025,35.7,37,35.4,39.1,32.3,53.8,10.5,17.0,232.8,
AP_ANP_00232_C3,Bhavani S,Summer,2025,35.7,37,35.4,39.1,32.3,53.8,10.5,17.0,232.8,
AP_ANP_00233_C1,Anuradha V,Kharif,2025,280.6,21,30.6,37.3,26.6,62.1,11.5,15.7,235.5,
AP_ANP_00233_C2,Narasimha Rao,Kharif,2025,280.6,21,30.6,37.3,26.6,62.1,11.5,15.7,235.5,
AP_ANP_00233_C3,Ravi Teja,Kharif,2025,280.6,21,30.6,37.3,26.6,62.1,11.5,15.7,235.5,
AP_ANP_00233_C1,Anuradha V,Rabi,2025,26.8,8,28.2,32.3,21.9,45.9,7.8,28.3,81.7,
AP_ANP_00233_C2,Narasimha Rao,Rabi,2025,26.8,8,28.2,32.3,21.9,45.9,7.8,28.3,81.7,
AP_ANP_00233_C3,Ravi Teja,Rabi,2025,26.8,8,28.2,32.3,21.9,45.9,7.8,28.3,81.7,
AP_ANP_00233_C1,Anuradha V,Summer,2025,17.9,25,35.9,43.6,28.0,22.9,8.6,28.6,186.2,
AP_ANP_00233_C2,Narasimha Rao,Summer,2025,17.9,25,35.9,43.6,28.0,22.9,8.6,28.6,186.2,
AP_ANP_00233_C3,Ravi Teja,Summer,2025,17.9,25,35.9,43.6,28.0,22.9,8.6,28.6,186.2,
AP_ANP_00234_C1,Krishna Murthy,Kharif,2025,357.9,9,31.0,34.6,25.0,74.8,3.8,14.0,51.0,
AP_ANP_00234_C2,Anuradha V,Kharif,2025,357.9,9,31.0,34.6,25.0,74.8,3.8,14.0,51.0,
AP_ANP_00234_C3,Narasimha Rao,Kharif,2025,357.9,9,31.0,34.6,25.0,74.8,3.8,14.0,51.0,
AP_ANP_00234_C1,Krishna Murthy,Rabi,2025,149.9,37,27.6,34.0,24.9,63.6,11.8,24.0,100.2,
AP_ANP_00234_C2,Anuradha V,Rabi,2025,149.9,37,27.6,34.0,24.9,63.6,11.8,24.0,100.2,
AP_ANP_00234_C3,Narasimha Rao,Rabi,2025,149.9,37,27.6,34.0,24.9,63.6,11.8,24.0,100.2,
AP_ANP_00234_C1,Krishna Murthy,Summer,2025,88.0,21,32.3,34.9,27.8,31.0,17.0,23.5,250.5,
AP_ANP_00234_C2,Anuradha V,Summer,2025,88.0,21,32.3,34.9,27.8,31.0,17.0,23.5,250.5,
AP_ANP_00234_C3,Narasimha Rao,Summer,2025,88.0,21,32.3,34.9,27.8,31.0,17.0,23.5,250.5,
AP_ANP_00235_C1,Padma Kumari,Kharif,2025,436.5,30,27.6,30.3,21.1,58.3,4.4,12.5,150.9,
AP_ANP_00235_C2,Krishna Murthy,Kharif,2025,436.5,30,27.6,30.3,21.1,58.3,4.4,12.5,150.9,
AP_ANP_00235_C3,Anuradha V,Kharif,2025,436.5,30,27.6,30.3,21.1,58.3,4.4,12.5,150.9,
AP_ANP_00235_C1,Padma Kumari,Rabi,2025,149.2,4,20.1,22.4,17.7,60.2,5.8,12.6,235.8,
AP_ANP_00235_C2,Krishna Murthy,Rabi,2025,149.2,4,20.1,22.4,17.7,60.2,5.8,12.6,235.8,
AP_ANP_00235_C3,Anuradha V,Rabi,2025,149.2,4,20.1,22.4,17.7,60.2,5.8,12.6,235.8,
AP_ANP_00235_C1,Padma Kumari,Summer,2025,72.3,33,31.6,35.1,27.4,49.3,6.8,20.8,151.9,
AP_ANP_00235_C2,Krishna Murthy,Summer,2025,72.3,33,31.6,35.1,27.4,49.3,6.8,20.8,151.9,
AP_ANP_00235_C3,Anuradha V,Summer,2025,72.3,33,31.6,35.1,27.4,49.3,6.8,20.8,151.9,
AP_ANP_00236_C1,Srinivas Reddy,Kharif,2025,644.6,34,24.6,29.4,20.9,59.3,8.5,14.9,271.4,
AP_ANP_00236_C2,Padma Kumari,Kharif,2025,644.6,34,24.6,29.4,20.9,59.3,8.5,14.9,271.4,
AP_ANP_00236_C3,Krishna Murthy,Kharif,2025,644.6,34,24.6,29.4,20.9,59.3,8.5,14.9,271.4,
AP_ANP_00236_C1,Srinivas Reddy,Rabi,2025,21.3,3,28.6,32.5,23.0,57.2,6.2,14.1,292.5,
AP_ANP_00236_C2,Padma Kumari,Rabi,2025,21.3,3,28.6,32.5,23.0,57.2,6.2,14.1,292.5,
AP_ANP_00236_C3,Krishna Murthy,Rabi,2025,21.3,3,28.6,32.5,23.0,57.2,6.2,14.1,292.5,
AP_ANP_00236_C1,Srinivas Reddy,Summer,2025,2.2,25,39.6,42.4,36.7,47.6,13.5,23.6,245.7,
AP_ANP_00236_C2,Padma Kumari,Summer,2025,2.2,25,39.6,42.4,36.7,47.6,13.5,23.6,245.7,
AP_ANP_00236_C3,Krishna Murthy,Summer,2025,2.2,25,39.6,42.4,36.7,47.6,13.5,23.6,245.7,
AP_ANP_00237_C1,Venkatesh Rao,Kharif,2025,625.0,2,30.9,38.4,28.3,59.7,17.3,23.0,50.3,
AP_ANP_00237_C2,Srinivas Reddy,Kharif,2025,625.0,2,30.9,38.4,28.3,59.7,17.3,23.0,50.3,
AP_ANP_00237_C3,Padma Kumari,Kharif,2025,625.0,2,30.9,38.4,28.3,59.7,17.3,23.0,50.3,
AP_ANP_00237_C1,Venkatesh Rao,Rabi,2025,136.2,30,24.3,31.9,19.4,47.9,7.7,26.2,220.4,
AP_ANP_00237_C2,Srinivas Reddy,Rabi,2025,136.2,30,24.3,31.9,19.4,47.9,7.7,26.2,220.4,
AP_ANP_00237_C3,Padma Kumari,Rabi,2025,136.2,30,24.3,31.9,19.4,47.9,7.7,26.2,220.4,
AP_ANP_00237_C1,Venkatesh Rao,Summer,2025,88.9,37,38.3,44.9,31.5,28.5,5.3,18.6,143.3,
AP_ANP_00237_C2,Srinivas Reddy,Summer,2025,88.9,37,38.3,44.9,31.5,28.5,5.3,18.6,143.3,
AP_ANP_00237_C3,Padma Kumari,Summer,2025,88.9,37,38.3,44.9,31.5,28.5,5.3,18.6,143.3,
AP_ANP_00238_C1,Lakshmi Reddy,Kharif,2025,310.6,29,32.0,38.9,27.7,76.2,3.7,15.2,289.0,
AP_ANP_00238_C2,Venkatesh Rao,Kharif,2025,310.6,29,32.0,38.9,27.7,76.2,3.7,15.2,289.0,
AP_ANP_00238_C3,Srinivas Reddy,Kharif,2025,310.6,29,32.0,38.9,27.7,76.2,3.7,15.2,289.0,
AP_ANP_00238_C1,Lakshmi Reddy,Rabi,2025,29.2,39,22.3,29.8,17.0,55.1,5.6,18.8,260.8,
AP_ANP_00238_C2,Venkatesh Rao,Rabi,2025,29.2,39,22.3,29.8,17.0,55.1,5.6,18.8,260.8,
AP_ANP_00238_C3,Srinivas Reddy,Rabi,2025,29.2,39,22.3,29.8,17.0,55.1,5.6,18.8,260.8,
AP_ANP_00238_C1,Lakshmi Reddy,Summer,2025,64.4,8,37.8,43.8,34.5,50.3,6.3,25.1,175.1,
AP_ANP_00238_C2,Venkatesh Rao,Summer,2025,64.4,8,37.8,43.8,34.5,50.3,6.3,25.1,175.1,
AP_ANP_00238_C3,Srinivas Reddy,Summer,2025,64.4,8,37.8,43.8,34.5,50.3,6.3,25.1,175.1,
AP_ANP_00239_C1,Suresh Naidu,Kharif,2025,416.1,26,25.7,32.0,23.2,60.6,10.0,15.1,134.4,
AP_ANP_00239_C2,Lakshmi Reddy,Kharif,2025,416.1,26,25.7,32.0,23.2,60.6,10.0,15.1,134.4,
AP_ANP_00239_C3,Venkatesh Rao,Kharif,2025,416.1,26,25.7,32.0,23.2,60.6,10.0,15.1,134.4,
AP_ANP_00239_C1,Suresh Naidu,Rabi,2025,22.4,29,22.8,28.8,15.8,56.5,6.2,14.2,262.9,
AP_ANP_00239_C2,Lakshmi Reddy,Rabi,2025,22.4,29,22.8,28.8,15.8,56.5,6.2,14.2,262.9,
AP_ANP_00239_C3,Venkatesh Rao,Rabi,2025,22.4,29,22.8,28.8,15.8,56.5,6.2,14.2,262.9,
AP_ANP_00239_C1,Suresh Naidu,Summer,2025,15.7,3,41.7,44.0,34.5,49.5,8.1,28.2,285.2,
AP_ANP_00239_C2,Lakshmi Reddy,Summer,2025,15.7,3,41.7,44.0,34.5,49.5,8.1,28.2,285.2,
AP_ANP_00239_C3,Venkatesh Rao,Summer,2025,15.7,3,41.7,44.0,34.5,49.5,8.1,28.2,285.2,
AP_ANP_00240_C1,Gopal Reddy,Kharif,2025,518.3,11,30.6,36.1,24.7,68.6,6.8,18.6,260.9,
AP_ANP_00240_C2,Venkat Ramaiah,Kharif,2025,518.3,11,30.6,36.1,24.7,68.6,6.8,18.6,260.9,
AP_ANP_00240_C3,Nagarjuna Reddy,Kharif,2025,518.3,11,30.6,36.1,24.7,68.6,6.8,18.6,260.9,
AP_ANP_00240_C1,Gopal Reddy,Rabi,2025,45.3,28,27.9,30.3,23.6,56.9,9.7,14.5,75.6,
AP_ANP_00240_C2,Venkat Ramaiah,Rabi,2025,45.3,28,27.9,30.3,23.6,56.9,9.7,14.5,75.6,
AP_ANP_00240_C3,Nagarjuna Reddy,Rabi,2025,45.3,28,27.9,30.3,23.6,56.9,9.7,14.5,75.6,
AP_ANP_00240_C1,Gopal Reddy,Summer,2025,53.5,24,31.0,35.3,23.3,30.6,7.8,27.6,270.3,
AP_ANP_00240_C2,Venkat Ramaiah,Summer,2025,53.5,24,31.0,35.3,23.3,30.6,7.8,27.6,270.3,
AP_ANP_00240_C3,Nagarjuna Reddy,Summer,2025,53.5,24,31.0,35.3,23.3,30.6,7.8,27.6,270.3,
AP_ANP_00241_C1,Bhavani S,Kharif,2025,390.1,23,24.8,31.5,20.1,76.7,10.3,26.0,145.6,
AP_ANP_00241_C2,Gopal Reddy,Kharif,2025,390.1,23,24.8,31.5,20.1,76.7,10.3,26.0,145.6,
AP_ANP_00241_C3,Venkat Ramaiah,Kharif,2025,390.1,23,24.8,31.5,20.1,76.7,10.3,26.0,145.6,
AP_ANP_00241_C1,Bhavani S,Rabi,2025,77.6,33,22.5,28.1,15.4,51.0,16.3,20.7,232.1,
AP_ANP_00241_C2,Gopal Reddy,Rabi,2025,77.6,33,22.5,28.1,15.4,51.0,16.3,20.7,232.1,
AP_ANP_00241_C3,Venkat Ramaiah,Rabi,2025,77.6,33,22.5,28.1,15.4,51.0,16.3,20.7,232.1,
AP_ANP_00241_C1,Bhavani S,Summer,2025,31.6,14,34.1,39.6,28.2,26.8,3.4,23.1,177.4,
AP_ANP_00241_C2,Gopal Reddy,Summer,2025,31.6,14,34.1,39.6,28.2,26.8,3.4,23.1,177.4,
AP_ANP_00241_C3,Venkat Ramaiah,Summer,2025,31.6,14,34.1,39.6,28.2,26.8,3.4,23.1,177.4,
AP_ANP_00242_C1,Ravi Teja,Kharif,2025,468.3,11,27.6,33.6,23.7,57.4,13.2,27.7,109.4,
AP_ANP_00242_C2,Bhavani S,Kharif,2025,468.3,11,27.6,33.6,23.7,57.4,13.2,27.7,109.4,
AP_ANP_00242_C3,Gopal Reddy,Kharif,2025,468.3,11,27.6,33.6,23.7,57.4,13.2,27.7,109.4,
AP_ANP_00242_C1,Ravi Teja,Rabi,2025,147.3,27,22.6,25.2,19.8,48.0,9.2,25.7,275.1,
AP_ANP_00242_C2,Bhavani S,Rabi,2025,147.3,27,22.6,25.2,19.8,48.0,9.2,25.7,275.1,
AP_ANP_00242_C3,Gopal Reddy,Rabi,2025,147.3,27,22.6,25.2,19.8,48.0,9.2,25.7,275.1,
AP_ANP_00242_C1,Ravi Teja,Summer,2025,66.5,39,31.3,38.2,26.8,43.5,4.1,16.9,295.0,
AP_ANP_00242_C2,Bhavani S,Summer,2025,66.5,39,31.3,38.2,26.8,43.5,4.1,16.9,295.0,
AP_ANP_00242_C3,Gopal Reddy,Summer,2025,66.5,39,31.3,38.2,26.8,43.5,4.1,16.9,295.0,
AP_ANP_00243_C1,Narasimha Rao,Kharif,2025,488.5,13,31.1,33.2,28.2,55.2,14.6,20.0,161.9,
AP_ANP_00243_C2,Ravi Teja,Kharif,2025,488.5,13,31.1,33.2,28.2,55.2,14.6,20.0,161.9,
AP_ANP_00243_C3,Bhavani S,Kharif,2025,488.5,13,31.1,33.2,28.2,55.2,14.6,20.0,161.9,
AP_ANP_00243_C1,Narasimha Rao,Rabi,2025,144.2,37,29.0,36.1,21.6,49.3,11.1,23.3,114.2,
AP_ANP_00243_C2,Ravi Teja,Rabi,2025,144.2,37,29.0,36.1,21.6,49.3,11.1,23.3,114.2,
AP_ANP_00243_C3,Bhavani S,Rabi,2025,144.2,37,29.0,36.1,21.6,49.3,11.1,23.3,114.2,
AP_ANP_00243_C1,Narasimha Rao,Summer,2025,80.1,34,37.6,44.6,31.6,37.6,8.1,28.8,278.1,
AP_ANP_00243_C2,Ravi Teja,Summer,2025,80.1,34,37.6,44.6,31.6,37.6,8.1,28.8,278.1,
AP_ANP_00243_C3,Bhavani S,Summer,2025,80.1,34,37.6,44.6,31.6,37.6,8.1,28.8,278.1,
AP_ANP_00244_C1,Anuradha V,Kharif,2025,333.7,32,24.4,32.1,22.1,77.2,4.6,15.1,222.5,
AP_ANP_00244_C2,Narasimha Rao,Kharif,2025,333.7,32,24.4,32.1,22.1,77.2,4.6,15.1,222.5,
AP_ANP_00244_C3,Ravi Teja,Kharif,2025,333.7,32,24.4,32.1,22.1,77.2,4.6,15.1,222.5,
AP_ANP_00244_C1,Anuradha V,Rabi,2025,103.9,33,28.7,34.0,22.2,62.0,7.2,22.2,72.0,
AP_ANP_00244_C2,Narasimha Rao,Rabi,2025,103.9,33,28.7,34.0,22.2,62.0,7.2,22.2,72.0,
AP_ANP_00244_C3,Ravi Teja,Rabi,2025,103.9,33,28.7,34.0,22.2,62.0,7.2,22.2,72.0,
AP_ANP_00244_C1,Anuradha V,Summer,2025,41.4,43,39.0,43.7,33.6,44.3,15.7,20.0,279.7,
AP_ANP_00244_C2,Narasimha Rao,Summer,2025,41.4,43,39.0,43.7,33.6,44.3,15.7,20.0,279.7,
AP_ANP_00244_C3,Ravi Teja,Summer,2025,41.4,43,39.0,43.7,33.6,44.3,15.7,20.0,279.7,
AP_ANP_00245_C1,Krishna Murthy,Kharif,2025,426.1,21,29.5,37.3,23.5,78.9,10.8,12.4,153.4,
AP_ANP_00245_C2,Anuradha V,Kharif,2025,426.1,21,29.5,37.3,23.5,78.9,10.8,12.4,153.4,
AP_ANP_00245_C3,Narasimha Rao,Kharif,2025,426.1,21,29.5,37.3,23.5,78.9,10.8,12.4,153.4,
AP_ANP_00245_C1,Krishna Murthy,Rabi,2025,58.9,13,27.0,30.1,24.2,46.2,7.7,27.9,243.7,
AP_ANP_00245_C2,Anuradha V,Rabi,2025,58.9,13,27.0,30.1,24.2,46.2,7.7,27.9,243.7,
AP_ANP_00245_C3,Narasimha Rao,Rabi,2025,58.9,13,27.0,30.1,24.2,46.2,7.7,27.9,243.7,
AP_ANP_00245_C1,Krishna Murthy,Summer,2025,73.5,44,39.6,42.4,35.6,29.4,11.8,13.9,232.5,
AP_ANP_00245_C2,Anuradha V,Summer,2025,73.5,44,39.6,42.4,35.6,29.4,11.8,13.9,232.5,
AP_ANP_00245_C3,Narasimha Rao,Summer,2025,73.5,44,39.6,42.4,35.6,29.4,11.8,13.9,232.5,
AP_ANP_00246_C1,Padma Kumari,Kharif,2025,404.9,23,31.8,38.2,28.3,69.8,10.4,13.4,204.5,
AP_ANP_00246_C2,Krishna Murthy,Kharif,2025,404.9,23,31.8,38.2,28.3,69.8,10.4,13.4,204.5,
AP_ANP_00246_C3,Anuradha V,Kharif,2025,404.9,23,31.8,38.2,28.3,69.8,10.4,13.4,204.5,
AP_ANP_00246_C1,Padma Kumari,Rabi,2025,106.6,30,22.5,27.7,18.9,68.6,3.3,25.0,58.1,
AP_ANP_00246_C2,Krishna Murthy,Rabi,2025,106.6,30,22.5,27.7,18.9,68.6,3.3,25.0,58.1,
AP_ANP_00246_C3,Anuradha V,Rabi,2025,106.6,30,22.5,27.7,18.9,68.6,3.3,25.0,58.1,
AP_ANP_00246_C1,Padma Kumari,Summer,2025,59.5,41,36.5,41.1,32.8,53.9,12.1,12.9,73.7,
AP_ANP_00246_C2,Krishna Murthy,Summer,2025,59.5,41,36.5,41.1,32.8,53.9,12.1,12.9,73.7,
AP_ANP_00246_C3,Anuradha V,Summer,2025,59.5,41,36.5,41.1,32.8,53.9,12.1,12.9,73.7,
AP_ANP_00247_C1,Srinivas Reddy,Kharif,2025,263.1,26,29.0,35.3,25.6,73.0,13.3,29.7,222.8,
AP_ANP_00247_C2,Padma Kumari,Kharif,2025,263.1,26,29.0,35.3,25.6,73.0,13.3,29.7,222.8,
AP_ANP_00247_C3,Krishna Murthy,Kharif,2025,263.1,26,29.0,35.3,25.6,73.0,13.3,29.7,222.8,
AP_ANP_00247_C1,Srinivas Reddy,Rabi,2025,134.8,19,29.4,36.5,25.3,54.6,6.9,29.0,231.6,
AP_ANP_00247_C2,Padma Kumari,Rabi,2025,134.8,19,29.4,36.5,25.3,54.6,6.9,29.0,231.6,
AP_ANP_00247_C3,Krishna Murthy,Rabi,2025,134.8,19,29.4,36.5,25.3,54.6,6.9,29.0,231.6,
AP_ANP_00247_C1,Srinivas Reddy,Summer,2025,22.0,42,35.4,41.7,27.9,47.9,10.8,14.1,182.0,
AP_ANP_00247_C2,Padma Kumari,Summer,2025,22.0,42,35.4,41.7,27.9,47.9,10.8,14.1,182.0,
AP_ANP_00247_C3,Krishna Murthy,Summer,2025,22.0,42,35.4,41.7,27.9,47.9,10.8,14.1,182.0,
AP_ANP_00248_C1,Venkatesh Rao,Kharif,2025,300.7,20,29.9,37.7,27.2,69.5,7.0,20.9,259.2,
AP_ANP_00248_C2,Srinivas Reddy,Kharif,2025,300.7,20,29.9,37.7,27.2,69.5,7.0,20.9,259.2,
AP_ANP_00248_C3,Padma Kumari,Kharif,2025,300.7,20,29.9,37.7,27.2,69.5,7.0,20.9,259.2,
AP_ANP_00248_C1,Venkatesh Rao,Rabi,2025,41.3,8,21.3,25.8,18.0,42.0,17.5,14.4,143.0,
AP_ANP_00248_C2,Srinivas Reddy,Rabi,2025,41.3,8,21.3,25.8,18.0,42.0,17.5,14.4,143.0,
AP_ANP_00248_C3,Padma Kumari,Rabi,2025,41.3,8,21.3,25.8,18.0,42.0,17.5,14.4,143.0,
AP_ANP_00248_C1,Venkatesh Rao,Summer,2025,2.6,31,32.7,38.3,24.8,47.3,15.6,12.6,214.6,
AP_ANP_00248_C2,Srinivas Reddy,Summer,2025,2.6,31,32.7,38.3,24.8,47.3,15.6,12.6,214.6,
AP_ANP_00248_C3,Padma Kumari,Summer,2025,2.6,31,32.7,38.3,24.8,47.3,15.6,12.6,214.6,
AP_ANP_00249_C1,Lakshmi Reddy,Kharif,2025,364.7,20,29.6,35.7,27.3,63.4,14.7,27.2,249.8,
AP_ANP_00249_C2,Venkatesh Rao,Kharif,2025,364.7,20,29.6,35.7,27.3,63.4,14.7,27.2,249.8,
AP_ANP_00249_C3,Srinivas Reddy,Kharif,2025,364.7,20,29.6,35.7,27.3,63.4,14.7,27.2,249.8,
AP_ANP_00249_C1,Lakshmi Reddy,Rabi,2025,86.1,3,20.8,24.1,15.6,65.4,14.1,23.3,167.9,
AP_ANP_00249_C2,Venkatesh Rao,Rabi,2025,86.1,3,20.8,24.1,15.6,65.4,14.1,23.3,167.9,
AP_ANP_00249_C3,Srinivas Reddy,Rabi,2025,86.1,3,20.8,24.1,15.6,65.4,14.1,23.3,167.9,
AP_ANP_00249_C1,Lakshmi Reddy,Summer,2025,96.0,22,38.1,40.2,31.1,51.8,8.5,27.1,188.7,
AP_ANP_00249_C2,Venkatesh Rao,Summer,2025,96.0,22,38.1,40.2,31.1,51.8,8.5,27.1,188.7,
AP_ANP_00249_C3,Srinivas Reddy,Summer,2025,96.0,22,38.1,40.2,31.1,51.8,8.5,27.1,188.7,
AP_ANP_00250_C1,Venkat Ramaiah,Kharif,2025,610.7,8,33.3,40.9,26.1,55.3,10.5,13.1,228.6,
AP_ANP_00250_C2,Nagarjuna Reddy,Kharif,2025,610.7,8,33.3,40.9,26.1,55.3,10.5,13.1,228.6,
AP_ANP_00250_C3,Vijayalakshmi,Kharif,2025,610.7,8,33.3,40.9,26.1,55.3,10.5,13.1,228.6,
AP_ANP_00250_C1,Venkat Ramaiah,Rabi,2025,101.0,29,29.6,34.7,21.7,56.8,13.4,24.1,110.2,
AP_ANP_00250_C2,Nagarjuna Reddy,Rabi,2025,101.0,29,29.6,34.7,21.7,56.8,13.4,24.1,110.2,
AP_ANP_00250_C3,Vijayalakshmi,Rabi,2025,101.0,29,29.6,34.7,21.7,56.8,13.4,24.1,110.2,
AP_ANP_00250_C1,Venkat Ramaiah,Summer,2025,74.4,38,39.0,44.5,36.9,31.1,14.4,24.8,141.6,
AP_ANP_00250_C2,Nagarjuna Reddy,Summer,2025,74.4,38,39.0,44.5,36.9,31.1,14.4,24.8,141.6,
AP_ANP_00250_C3,Vijayalakshmi,Summer,2025,74.4,38,39.0,44.5,36.9,31.1,14.4,24.8,141.6,
AP_ANP_00251_C1,Gopal Reddy,Kharif,2025,271.2,18,31.5,35.4,28.4,83.7,11.7,14.8,139.0,
AP_ANP_00251_C2,Venkat Ramaiah,Kharif,2025,271.2,18,31.5,35.4,28.4,83.7,11.7,14.8,139.0,
AP_ANP_00251_C3,Nagarjuna Reddy,Kharif,2025,271.2,18,31.5,35.4,28.4,83.7,11.7,14.8,139.0,
AP_ANP_00251_C1,Gopal Reddy,Rabi,2025,110.6,26,24.7,31.2,19.4,51.6,9.8,15.0,209.2,
AP_ANP_00251_C2,Venkat Ramaiah,Rabi,2025,110.6,26,24.7,31.2,19.4,51.6,9.8,15.0,209.2,
AP_ANP_00251_C3,Nagarjuna Reddy,Rabi,2025,110.6,26,24.7,31.2,19.4,51.6,9.8,15.0,209.2,
AP_ANP_00251_C1,Gopal Reddy,Summer,2025,97.5,30,39.9,44.1,34.5,22.1,16.2,29.0,234.9,
AP_ANP_00251_C2,Venkat Ramaiah,Summer,2025,97.5,30,39.9,44.1,34.5,22.1,16.2,29.0,234.9,
AP_ANP_00251_C3,Nagarjuna Reddy,Summer,2025,97.5,30,39.9,44.1,34.5,22.1,16.2,29.0,234.9,
AP_ANP_00252_C1,Bhavani S,Kharif,2025,284.6,28,30.7,37.0,27.0,67.3,6.7,18.4,94.3,
AP_ANP_00252_C2,Gopal Reddy,Kharif,2025,284.6,28,30.7,37.0,27.0,67.3,6.7,18.4,94.3,
AP_ANP_00252_C3,Venkat Ramaiah,Kharif,2025,284.6,28,30.7,37.0,27.0,67.3,6.7,18.4,94.3,
AP_ANP_00252_C1,Bhavani S,Rabi,2025,110.4,36,25.4,29.0,22.7,54.5,6.8,28.6,195.4,
AP_ANP_00252_C2,Gopal Reddy,Rabi,2025,110.4,36,25.4,29.0,22.7,54.5,6.8,28.6,195.4,
AP_ANP_00252_C3,Venkat Ramaiah,Rabi,2025,110.4,36,25.4,29.0,22.7,54.5,6.8,28.6,195.4,
AP_ANP_00252_C1,Bhavani S,Summer,2025,53.3,12,37.2,42.3,32.4,32.8,6.9,26.7,274.9,
AP_ANP_00252_C2,Gopal Reddy,Summer,2025,53.3,12,37.2,42.3,32.4,32.8,6.9,26.7,274.9,
AP_ANP_00252_C3,Venkat Ramaiah,Summer,2025,53.3,12,37.2,42.3,32.4,32.8,6.9,26.7,274.9,
AP_ANP_00253_C1,Ravi Teja,Kharif,2025,562.8,38,26.0,28.2,23.4,57.6,13.9,15.6,142.8,
AP_ANP_00253_C2,Bhavani S,Kharif,2025,562.8,38,26.0,28.2,23.4,57.6,13.9,15.6,142.8,
AP_ANP_00253_C3,Gopal Reddy,Kharif,2025,562.8,38,26.0,28.2,23.4,57.6,13.9,15.6,142.8,
AP_ANP_00253_C1,Ravi Teja,Rabi,2025,85.2,7,26.7,31.6,21.5,43.4,15.3,15.1,252.0,
AP_ANP_00253_C2,Bhavani S,Rabi,2025,85.2,7,26.7,31.6,21.5,43.4,15.3,15.1,252.0,
AP_ANP_00253_C3,Gopal Reddy,Rabi,2025,85.2,7,26.7,31.6,21.5,43.4,15.3,15.1,252.0,
AP_ANP_00253_C1,Ravi Teja,Summer,2025,69.3,12,36.7,43.6,31.4,44.5,16.9,29.1,67.3,
AP_ANP_00253_C2,Bhavani S,Summer,2025,69.3,12,36.7,43.6,31.4,44.5,16.9,29.1,67.3,
AP_ANP_00253_C3,Gopal Reddy,Summer,2025,69.3,12,36.7,43.6,31.4,44.5,16.9,29.1,67.3,
AP_ANP_00254_C1,Narasimha Rao,Kharif,2025,432.6,11,30.1,34.8,23.6,62.7,14.9,20.9,273.7,
AP_ANP_00254_C2,Ravi Teja,Kharif,2025,432.6,11,30.1,34.8,23.6,62.7,14.9,20.9,273.7,
AP_ANP_00254_C3,Bhavani S,Kharif,2025,432.6,11,30.1,34.8,23.6,62.7,14.9,20.9,273.7,
AP_ANP_00254_C1,Narasimha Rao,Rabi,2025,54.8,11,22.9,26.0,15.5,67.0,9.5,15.6,159.5,
AP_ANP_00254_C2,Ravi Teja,Rabi,2025,54.8,11,22.9,26.0,15.5,67.0,9.5,15.6,159.5,
AP_ANP_00254_C3,Bhavani S,Rabi,2025,54.8,11,22.9,26.0,15.5,67.0,9.5,15.6,159.5,
AP_ANP_00254_C1,Narasimha Rao,Summer,2025,40.9,44,35.1,38.6,31.2,40.5,5.0,17.3,193.1,
AP_ANP_00254_C2,Ravi Teja,Summer,2025,40.9,44,35.1,38.6,31.2,40.5,5.0,17.3,193.1,
