parcel_id,farmer_name,season,year,soil_type,soil_texture,soil_depth_cm,pH,organic_carbon,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,sulphur_ppm,zinc_ppm,electrical_conductivity,drainage_class,soil_fertility_score
AP_ANP_00263_C3,Venkat Ramaiah,Kharif,2025,Red Sandy Loam,Clay,47,7.96,0.98,349,29,158,12.57,0.48,0.53,Moderate,
AP_ANP_00263_C1,Bhavani S,Rabi,2025,Red Sandy Loam,Clay,47,7.96,0.98,349,29,158,12.57,0.48,0.53,Moderate,
AP_ANP_00263_C2,Gopal Reddy,Rabi,2025,Red Sandy Loam,Clay,47,7.96,0.98,349,29,158,12.57,0.48,0.53,Moderate,
AP_ANP_00263_C3,Venkat Ramaiah,Rabi,2025,Red Sandy Loam,Clay,47,7.96,0.98,349,29,158,12.57,0.48,0.53,Moderate,
AP_ANP_00263_C1,Bhavani S,Summer,2025,Red Sandy Loam,Clay,47,7.96,0.98,349,29,158,12.57,0.48,0.53,Moderate,
AP_ANP_00263_C2,Gopal Reddy,Summer,2025,Red Sandy Loam,Clay,47,7.96,0.98,349,29,158,12.57,0.48,0.53,Moderate,
AP_ANP_00263_C3,Venkat Ramaiah,Summer,2025,Red Sandy Loam,Clay,47,7.96,0.98,349,29,158,12.57,0.48,0.53,Moderate,
AP_ANP_00264_C1,Ravi Teja,Kharif,2025,Black Cotton Soil,Sandy,118,6.15,0.87,153,33,203,28.57,2.42,1.98,Moderate,
AP_ANP_00264_C2,Bhavani S,Kharif,2025,Black Cotton Soil,Sandy,118,6.15,0.87,153,33,203,28.57,2.42,1.98,Moderate,
AP_ANP_00264_C3,Gopal Reddy,Kharif,2025,Black Cotton Soil,Sandy,118,6.15,0.87,153,33,203,28.57,2.42,1.98,Moderate,
AP_ANP_00264_C1,Ravi Teja,Rabi,2025,Black Cotton Soil,Sandy,118,6.15,0.87,153,33,203,28.57,2.42,1.98,Moderate,
AP_ANP_00264_C2,Bhavani S,Rabi,2025,Black Cotton Soil,Sandy,118,6.15,0.87,153,33,203,28.57,2.42,1.98,Moderate,
AP_ANP_00264_C3,Gopal Reddy,Rabi,2025,Black Cotton Soil,Sandy,118,6.15,0.87,153,33,203,28.57,2.42,1.98,Moderate,
AP_ANP_00264_C1,Ravi Teja,Summer,2025,Black Cotton Soil,Sandy,118,6.15,0.87,153,33,203,28.57,2.42,1.98,Moderate,
AP_ANP_00264_C2,Bhavani S,Summer,2025,Black Cotton Soil,Sandy,118,6.15,0.87,153,33,203,28.57,2.42,1.98,Moderate,
AP_ANP_00264_C3,Gopal Reddy,Summer,2025,Black Cotton Soil,Sandy,118,6.15,0.87,153,33,203,28.57,2.42,1.98,Moderate,
AP_ANP_00265_C1,Narasimha Rao,Kharif,2025,Black Cotton Soil,Loamy,144,6.51,0.93,348,49,125,26.18,1.15,0.62,Poor,
AP_ANP_00265_C2,Ravi Teja,Kharif,2025,Black Cotton Soil,Loamy,144,6.51,0.93,348,49,125,26.18,1.15,0.62,Poor,
AP_ANP_00265_C3,Bhavani S,Kharif,2025,Black Cotton Soil,Loamy,144,6.51,0.93,348,49,125,26.18,1.15,0.62,Poor,
AP_ANP_00265_C1,Narasimha Rao,Rabi,2025,Black Cotton Soil,Loamy,144,6.51,0.93,348,49,125,26.18,1.15,0.62,Poor,
AP_ANP_00265_C2,Ravi Teja,Rabi,2025,Black Cotton Soil,Loamy,144,6.51,0.93,348,49,125,26.18,1.15,0.62,Poor,
AP_ANP_00265_C3,Bhavani S,Rabi,2025,Black Cotton Soil,Loamy,144,6.51,0.93,348,49,125,26.18,1.15,0.62,Poor,
AP_ANP_00265_C1,Narasimha Rao,Summer,2025,Black Cotton Soil,Loamy,144,6.51,0.93,348,49,125,26.18,1.15,0.62,Poor,
AP_ANP_00265_C2,Ravi Teja,Summer,2025,Black Cotton Soil,Loamy,144,6.51,0.93,348,49,125,26.18,1.15,0.62,Poor,
AP_ANP_00265_C3,Bhavani S,Summer,2025,Black Cotton Soil,Loamy,144,6.51,0.93,348,49,125,26.18,1.15,0.62,Poor,
AP_ANP_00266_C1,Anuradha V,Kharif,2025,Black Cotton Soil,Clay,134,7.69,0.46,198,45,315,23.12,1.75,0.22,Moderate,
AP_ANP_00266_C2,Narasimha Rao,Kharif,2025,Black Cotton Soil,Clay,134,7.69,0.46,198,45,315,23.12,1.75,0.22,Moderate,
AP_ANP_00266_C3,Ravi Teja,Kharif,2025,Black Cotton Soil,Clay,134,7.69,0.46,198,45,315,23.12,1.75,0.22,Moderate,
AP_ANP_00266_C1,Anuradha V,Rabi,2025,Black Cotton Soil,Clay,134,7.69,0.46,198,45,315,23.12,1.75,0.22,Moderate,
AP_ANP_00266_C2,Narasimha Rao,Rabi,2025,Black Cotton Soil,Clay,134,7.69,0.46,198,45,315,23.12,1.75,0.22,Moderate,
AP_ANP_00266_C3,Ravi Teja,Rabi,2025,Black Cotton Soil,Clay,134,7.69,0.46,198,45,315,23.12,1.75,0.22,Moderate,
AP_ANP_00266_C1,Anuradha V,Summer,2025,Black Cotton Soil,Clay,134,7.69,0.46,198,45,315,23.12,1.75,0.22,Moderate,
AP_ANP_00266_C2,Narasimha Rao,Summer,2025,Black Cotton Soil,Clay,134,7.69,0.46,198,45,315,23.12,1.75,0.22,Moderate,
AP_ANP_00266_C3,Ravi Teja,Summer,2025,Black Cotton Soil,Clay,134,7.69,0.46,198,45,315,23.12,1.75,0.22,Moderate,
AP_ANP_00267_C1,Krishna Murthy,Kharif,2025,Red Loamy Soil,Sandy,153,6.02,0.83,352,40,325,11.05,1.65,1.39,Poor,
AP_ANP_00267_C2,Anuradha V,Kharif,2025,Red Loamy Soil,Sandy,153,6.02,0.83,352,40,325,11.05,1.65,1.39,Poor,
AP_ANP_00267_C3,Narasimha Rao,Kharif,2025,Red Loamy Soil,Sandy,153,6.02,0.83,352,40,325,11.05,1.65,1.39,Poor,
AP_ANP_00267_C1,Krishna Murthy,Rabi,2025,Red Loamy Soil,Sandy,153,6.02,0.83,352,40,325,11.05,1.65,1.39,Poor,
AP_ANP_00267_C2,Anuradha V,Rabi,2025,Red Loamy Soil,Sandy,153,6.02,0.83,352,40,325,11.05,1.65,1.39,Poor,
AP_ANP_00267_C3,Narasimha Rao,Rabi,2025,Red Loamy Soil,Sandy,153,6.02,0.83,352,40,325,11.05,1.65,1.39,Poor,
AP_ANP_00267_C1,Krishna Murthy,Summer,2025,Red Loamy Soil,Sandy,153,6.02,0.83,352,40,325,11.05,1.65,1.39,Poor,
AP_ANP_00267_C2,Anuradha V,Summer,2025,Red Loamy Soil,Sandy,153,6.02,0.83,352,40,325,11.05,1.65,1.39,Poor,
AP_ANP_00267_C3,Narasimha Rao,Summer,2025,Red Loamy Soil,Sandy,153,6.02,0.83,352,40,325,11.05,1.65,1.39,Poor,
AP_ANP_00268_C1,Padma Kumari,Kharif,2025,Red Loamy Soil,Loamy,113,6.45,0.66,152,37,105,16.14,0.86,0.19,Poor,
AP_ANP_00268_C2,Krishna Murthy,Kharif,2025,Red Loamy Soil,Loamy,113,6.45,0.66,152,37,105,16.14,0.86,0.19,Poor,
AP_ANP_00268_C3,Anuradha V,Kharif,2025,Red Loamy Soil,Loamy,113,6.45,0.66,152,37,105,16.14,0.86,0.19,Poor,
AP_ANP_00268_C1,Padma Kumari,Rabi,2025,Red Loamy Soil,Loamy,113,6.45,0.66,152,37,105,16.14,0.86,0.19,Poor,
AP_ANP_00268_C2,Krishna Murthy,Rabi,2025,Red Loamy Soil,Loamy,113,6.45,0.66,152,37,105,16.14,0.86,0.19,Poor,
AP_ANP_00268_C3,Anuradha V,Rabi,2025,Red Loamy Soil,Loamy,113,6.45,0.66,152,37,105,16.14,0.86,0.19,Poor,
AP_ANP_00268_C1,Padma Kumari,Summer,2025,Red Loamy Soil,Loamy,113,6.45,0.66,152,37,105,16.14,0.86,0.19,Poor,
AP_ANP_00268_C2,Krishna Murthy,Summer,2025,Red Loamy Soil,Loamy,113,6.45,0.66,152,37,105,16.14,0.86,0.19,Poor,
AP_ANP_00268_C3,Anuradha V,Summer,2025,Red Loamy Soil,Loamy,113,6.45,0.66,152,37,105,16.14,0.86,0.19,Poor,
AP_ANP_00269_C1,Srinivas Reddy,Kharif,2025,Sandy Loam,Sandy,89,8.13,0.44,219,48,371,20.91,1.65,0.87,Good,
AP_ANP_00269_C2,Padma Kumari,Kharif,2025,Sandy Loam,Sandy,89,8.13,0.44,219,48,371,20.91,1.65,0.87,Good,
AP_ANP_00269_C3,Krishna Murthy,Kharif,2025,Sandy Loam,Sandy,89,8.13,0.44,219,48,371,20.91,1.65,0.87,Good,
AP_ANP_00269_C1,Srinivas Reddy,Rabi,2025,Sandy Loam,Sandy,89,8.13,0.44,219,48,371,20.91,1.65,0.87,Good,
AP_ANP_00269_C2,Padma Kumari,Rabi,2025,Sandy Loam,Sandy,89,8.13,0.44,219,48,371,20.91,1.65,0.87,Good,
AP_ANP_00269_C3,Krishna Murthy,Rabi,2025,Sandy Loam,Sandy,89,8.13,0.44,219,48,371,20.91,1.65,0.87,Good,
AP_ANP_00269_C1,Srinivas Reddy,Summer,2025,Sandy Loam,Sandy,89,8.13,0.44,219,48,371,20.91,1.65,0.87,Good,
AP_ANP_00269_C2,Padma Kumari,Summer,2025,Sandy Loam,Sandy,89,8.13,0.44,219,48,371,20.91,1.65,0.87,Good,
AP_ANP_00269_C3,Krishna Murthy,Summer,2025,Sandy Loam,Sandy,89,8.13,0.44,219,48,371,20.91,1.65,0.87,Good,
AP_ANP_00270_C1,Vijayalakshmi,Kharif,2025,Red Sandy Loam,Clay,140,7.09,0.79,204,45,253,5.35,2.54,1.49,Poor,
AP_ANP_00270_C2,Subba Rao,Kharif,2025,Red Sandy Loam,Clay,140,7.09,0.79,204,45,253,5.35,2.54,1.49,Poor,
AP_ANP_00270_C3,Ramesh Kumar,Kharif,2025,Red Sandy Loam,Clay,140,7.09,0.79,204,45,253,5.35,2.54,1.49,Poor,
AP_ANP_00270_C1,Vijayalakshmi,Rabi,2025,Red Sandy Loam,Clay,140,7.09,0.79,204,45,253,5.35,2.54,1.49,Poor,
AP_ANP_00270_C2,Subba Rao,Rabi,2025,Red Sandy Loam,Clay,140,7.09,0.79,204,45,253,5.35,2.54,1.49,Poor,
AP_ANP_00270_C3,Ramesh Kumar,Rabi,2025,Red Sandy Loam,Clay,140,7.09,0.79,204,45,253,5.35,2.54,1.49,Poor,
AP_ANP_00270_C1,Vijayalakshmi,Summer,2025,Red Sandy Loam,Clay,140,7.09,0.79,204,45,253,5.35,2.54,1.49,Poor,
AP_ANP_00270_C2,Subba Rao,Summer,2025,Red Sandy Loam,Clay,140,7.09,0.79,204,45,253,5.35,2.54,1.49,Poor,
AP_ANP_00270_C3,Ramesh Kumar,Summer,2025,Red Sandy Loam,Clay,140,7.09,0.79,204,45,253,5.35,2.54,1.49,Poor,
AP_ANP_00271_C1,Nagarjuna Reddy,Kharif,2025,Red Sandy Loam,Clay,82,7.3,1.18,396,15,240,26.36,2.39,0.69,Moderate,
AP_ANP_00271_C2,Vijayalakshmi,Kharif,2025,Red Sandy Loam,Clay,82,7.3,1.18,396,15,240,26.36,2.39,0.69,Moderate,
AP_ANP_00271_C3,Subba Rao,Kharif,2025,Red Sandy Loam,Clay,82,7.3,1.18,396,15,240,26.36,2.39,0.69,Moderate,
AP_ANP_00271_C1,Nagarjuna Reddy,Rabi,2025,Red Sandy Loam,Clay,82,7.3,1.18,396,15,240,26.36,2.39,0.69,Moderate,
AP_ANP_00271_C2,Vijayalakshmi,Rabi,2025,Red Sandy Loam,Clay,82,7.3,1.18,396,15,240,26.36,2.39,0.69,Moderate,
AP_ANP_00271_C3,Subba Rao,Rabi,2025,Red Sandy Loam,Clay,82,7.3,1.18,396,15,240,26.36,2.39,0.69,Moderate,
AP_ANP_00271_C1,Nagarjuna Reddy,Summer,2025,Red Sandy Loam,Clay,82,7.3,1.18,396,15,240,26.36,2.39,0.69,Moderate,
AP_ANP_00271_C2,Vijayalakshmi,Summer,2025,Red Sandy Loam,Clay,82,7.3,1.18,396,15,240,26.36,2.39,0.69,Moderate,
AP_ANP_00271_C3,Subba Rao,Summer,2025,Red Sandy Loam,Clay,82,7.3,1.18,396,15,240,26.36,2.39,0.69,Moderate,
AP_ANP_00272_C1,Venkat Ramaiah,Kharif,2025,Sandy Loam,Clay,120,6.41,0.77,235,36,185,20.08,2.56,1.59,Moderate,
AP_ANP_00272_C2,Nagarjuna Reddy,Kharif,2025,Sandy Loam,Clay,120,6.41,0.77,235,36,185,20.08,2.56,1.59,Moderate,
AP_ANP_00272_C3,Vijayalakshmi,Kharif,2025,Sandy Loam,Clay,120,6.41,0.77,235,36,185,20.08,2.56,1.59,Moderate,
AP_ANP_00272_C1,Venkat Ramaiah,Rabi,2025,Sandy Loam,Clay,120,6.41,0.77,235,36,185,20.08,2.56,1.59,Moderate,
AP_ANP_00272_C2,Nagarjuna Reddy,Rabi,2025,Sandy Loam,Clay,120,6.41,0.77,235,36,185,20.08,2.56,1.59,Moderate,
AP_ANP_00272_C3,Vijayalakshmi,Rabi,2025,Sandy Loam,Clay,120,6.41,0.77,235,36,185,20.08,2.56,1.59,Moderate,
AP_ANP_00272_C1,Venkat Ramaiah,Summer,2025,Sandy Loam,Clay,120,6.41,0.77,235,36,185,20.08,2.56,1.59,Moderate,
AP_ANP_00272_C2,Nagarjuna Reddy,Summer,2025,Sandy Loam,Clay,120,6.41,0.77,235,36,185,20.08,2.56,1.59,Moderate,
AP_ANP_00272_C3,Vijayalakshmi,Summer,2025,Sandy Loam,Clay,120,6.41,0.77,235,36,185,20.08,2.56,1.59,Moderate,
AP_ANP_00273_C1,Gopal Reddy,Kharif,2025,Clay Loam,Loamy,143,8.12,0.93,240,29,200,11.15,1.39,1.8,Poor,
AP_ANP_00273_C2,Venkat Ramaiah,Kharif,2025,Clay Loam,Loamy,143,8.12,0.93,240,29,200,11.15,1.39,1.8,Poor,
AP_ANP_00273_C3,Nagarjuna Reddy,Kharif,2025,Clay Loam,Loamy,143,8.12,0.93,240,29,200,11.15,1.39,1.8,Poor,
AP_ANP_00273_C1,Gopal Reddy,Rabi,2025,Clay Loam,Loamy,143,8.12,0.93,240,29,200,11.15,1.39,1.8,Poor,
AP_ANP_00273_C2,Venkat Ramaiah,Rabi,2025,Clay Loam,Loamy,143,8.12,0.93,240,29,200,11.15,1.39,1.8,Poor,
AP_ANP_00273_C3,Nagarjuna Reddy,Rabi,2025,Clay Loam,Loamy,143,8.12,0.93,240,29,200,11.15,1.39,1.8,Poor,
AP_ANP_00273_C1,Gopal Reddy,Summer,2025,Clay Loam,Loamy,143,8.12,0.93,240,29,200,11.15,1.39,1.8,Poor,
AP_ANP_00273_C2,Venkat Ramaiah,Summer,2025,Clay Loam,Loamy,143,8.12,0.93,240,29,200,11.15,1.39,1.8,Poor,
AP_ANP_00273_C3,Nagarjuna Reddy,Summer,2025,Clay Loam,Loamy,143,8.12,0.93,240,29,200,11.15,1.39,1.8,Poor,
AP_ANP_00274_C1,Bhavani S,Kharif,2025,Black Cotton Soil,Sandy,93,6.99,1.12,392,8,259,17.82,1.6,1.31,Poor,
AP_ANP_00274_C2,Gopal Reddy,Kharif,2025,Black Cotton Soil,Sandy,93,6.99,1.12,392,8,259,17.82,1.6,1.31,Poor,
AP_ANP_00274_C3,Venkat Ramaiah,Kharif,2025,Black Cotton Soil,Sandy,93,6.99,1.12,392,8,259,17.82,1.6,1.31,Poor,
AP_ANP_00274_C1,Bhavani S,Rabi,2025,Black Cotton Soil,Sandy,93,6.99,1.12,392,8,259,17.82,1.6,1.31,Poor,
AP_ANP_00274_C2,Gopal Reddy,Rabi,2025,Black Cotton Soil,Sandy,93,6.99,1.12,392,8,259,17.82,1.6,1.31,Poor,
AP_ANP_00274_C3,Venkat Ramaiah,Rabi,2025,Black Cotton Soil,Sandy,93,6.99,1.12,392,8,259,17.82,1.6,1.31,Poor,
AP_ANP_00274_C1,Bhavani S,Summer,2025,Black Cotton Soil,Sandy,93,6.99,1.12,392,8,259,17.82,1.6,1.31,Poor,
AP_ANP_00274_C2,Gopal Reddy,Summer,2025,Black Cotton Soil,Sandy,93,6.99,1.12,392,8,259,17.82,1.6,1.31,Poor,
AP_ANP_00274_C3,Venkat Ramaiah,Summer,2025,Black Cotton Soil,Sandy,93,6.99,1.12,392,8,259,17.82,1.6,1.31,Poor,
AP_ANP_00275_C1,Ravi Teja,Kharif,2025,Sandy Loam,Clay,152,7.11,0.48,166,25,272,11.28,1.82,0.78,Poor,
AP_ANP_00275_C2,Bhavani S,Kharif,2025,Sandy Loam,Clay,152,7.11,0.48,166,25,272,11.28,1.82,0.78,Poor,
AP_ANP_00275_C3,Gopal Reddy,Kharif,2025,Sandy Loam,Clay,152,7.11,0.48,166,25,272,11.28,1.82,0.78,Poor,
AP_ANP_00275_C1,Ravi Teja,Rabi,2025,Sandy Loam,Clay,152,7.11,0.48,166,25,272,11.28,1.82,0.78,Poor,
AP_ANP_00275_C2,Bhavani S,Rabi,2025,Sandy Loam,Clay,152,7.11,0.48,166,25,272,11.28,1.82,0.78,Poor,
AP_ANP_00275_C3,Gopal Reddy,Rabi,2025,Sandy Loam,Clay,152,7.11,0.48,166,25,272,11.28,1.82,0.78,Poor,
AP_ANP_00275_C1,Ravi Teja,Summer,2025,Sandy Loam,Clay,152,7.11,0.48,166,25,272,11.28,1.82,0.78,Poor,
AP_ANP_00275_C2,Bhavani S,Summer,2025,Sandy Loam,Clay,152,7.11,0.48,166,25,272,11.28,1.82,0.78,Poor,
AP_ANP_00275_C3,Gopal Reddy,Summer,2025,Sandy Loam,Clay,152,7.11,0.48,166,25,272,11.28,1.82,0.78,Poor,
AP_ANP_00276_C1,Narasimha Rao,Kharif,2025,Red Sandy Loam,Loamy,65,8.3,0.3,159,18,140,5.97,0.4,0.43,Moderate,
AP_ANP_00276_C2,Ravi Teja,Kharif,2025,Red Sandy Loam,Loamy,65,8.3,0.3,159,18,140,5.97,0.4,0.43,Moderate,
AP_ANP_00276_C3,Bhavani S,Kharif,2025,Red Sandy Loam,Loamy,65,8.3,0.3,159,18,140,5.97,0.4,0.43,Moderate,
AP_ANP_00276_C1,Narasimha Rao,Rabi,2025,Red Sandy Loam,Loamy,65,8.3,0.3,159,18,140,5.97,0.4,0.43,Moderate,
AP_ANP_00276_C2,Ravi Teja,Rabi,2025,Red Sandy Loam,Loamy,65,8.3,0.3,159,18,140,5.97,0.4,0.43,Moderate,
AP_ANP_00276_C3,Bhavani S,Rabi,2025,Red Sandy Loam,Loamy,65,8.3,0.3,159,18,140,5.97,0.4,0.43,Moderate,
AP_ANP_00276_C1,Narasimha Rao,Summer,2025,Red Sandy Loam,Loamy,65,8.3,0.3,159,18,140,5.97,0.4,0.43,Moderate,
AP_ANP_00276_C2,Ravi Teja,Summer,2025,Red Sandy Loam,Loamy,65,8.3,0.3,159,18,140,5.97,0.4,0.43,Moderate,
AP_ANP_00276_C3,Bhavani S,Summer,2025,Red Sandy Loam,Loamy,65,8.3,0.3,159,18,140,5.97,0.4,0.43,Moderate,
AP_ANP_00277_C1,Anuradha V,Kharif,2025,Clay Loam,Sandy,132,7.08,0.92,205,28,198,13.16,2.57,0.37,Good,
AP_ANP_00277_C2,Narasimha Rao,Kharif,2025,Clay Loam,Sandy,132,7.08,0.92,205,28,198,13.16,2.57,0.37,Good,
AP_ANP_00277_C3,Ravi Teja,Kharif,2025,Clay Loam,Sandy,132,7.08,0.92,205,28,198,13.16,2.57,0.37,Good,
AP_ANP_00277_C1,Anuradha V,Rabi,2025,Clay Loam,Sandy,132,7.08,0.92,205,28,198,13.16,2.57,0.37,Good,
AP_ANP_00277_C2,Narasimha Rao,Rabi,2025,Clay Loam,Sandy,132,7.08,0.92,205,28,198,13.16,2.57,0.37,Good,
AP_ANP_00277_C3,Ravi Teja,Rabi,2025,Clay Loam,Sandy,132,7.08,0.92,205,28,198,13.16,2.57,0.37,Good,
AP_ANP_00277_C1,Anuradha V,Summer,2025,Clay Loam,Sandy,132,7.08,0.92,205,28,198,13.16,2.57,0.37,Good,
AP_ANP_00277_C2,Narasimha Rao,Summer,2025,Clay Loam,Sandy,132,7.08,0.92,205,28,198,13.16,2.57,0.37,Good,
AP_ANP_00277_C3,Ravi Teja,Summer,2025,Clay Loam,Sandy,132,7.08,0.92,205,28,198,13.16,2.57,0.37,Good,
AP_ANP_00278_C1,Krishna Murthy,Kharif,2025,Red Loamy Soil,Sandy,60,7.91,1.02,233,22,341,10.12,1.9,0.45,Good,
AP_ANP_00278_C2,Anuradha V,Kharif,2025,Red Loamy Soil,Sandy,60,7.91,1.02,233,22,341,10.12,1.9,0.45,Good,
AP_ANP_00278_C3,Narasimha Rao,Kharif,2025,Red Loamy Soil,Sandy,60,7.91,1.02,233,22,341,10.12,1.9,0.45,Good,
AP_ANP_00278_C1,Krishna Murthy,Rabi,2025,Red Loamy Soil,Sandy,60,7.91,1.02,233,22,341,10.12,1.9,0.45,Good,
AP_ANP_00278_C2,Anuradha V,Rabi,2025,Red Loamy Soil,Sandy,60,7.91,1.02,233,22,341,10.12,1.9,0.45,Good,
AP_ANP_00278_C3,Narasimha Rao,Rabi,2025,Red Loamy Soil,Sandy,60,7.91,1.02,233,22,341,10.12,1.9,0.45,Good,
AP_ANP_00278_C1,Krishna Murthy,Summer,2025,Red Loamy Soil,Sandy,60,7.91,1.02,233,22,341,10.12,1.9,0.45,Good,
AP_ANP_00278_C2,Anuradha V,Summer,2025,Red Loamy Soil,Sandy,60,7.91,1.02,233,22,341,10.12,1.9,0.45,Good,
AP_ANP_00278_C3,Narasimha Rao,Summer,2025,Red Loamy Soil,Sandy,60,7.91,1.02,233,22,341,10.12,1.9,0.45,Good,
AP_ANP_00279_C1,Padma Kumari,Kharif,2025,Black Cotton Soil,Loamy,130,6.17,1.14,314,8,294,7.38,2.53,0.19,Moderate,
AP_ANP_00279_C2,Krishna Murthy,Kharif,2025,Black Cotton Soil,Loamy,130,6.17,1.14,314,8,294,7.38,2.53,0.19,Moderate,
AP_ANP_00279_C3,Anuradha V,Kharif,2025,Black Cotton Soil,Loamy,130,6.17,1.14,314,8,294,7.38,2.53,0.19,Moderate,
AP_ANP_00279_C1,Padma Kumari,Rabi,2025,Black Cotton Soil,Loamy,130,6.17,1.14,314,8,294,7.38,2.53,0.19,Moderate,
AP_ANP_00279_C2,Krishna Murthy,Rabi,2025,Black Cotton Soil,Loamy,130,6.17,1.14,314,8,294,7.38,2.53,0.19,Moderate,
AP_ANP_00279_C3,Anuradha V,Rabi,2025,Black Cotton Soil,Loamy,130,6.17,1.14,314,8,294,7.38,2.53,0.19,Moderate,
AP_ANP_00279_C1,Padma Kumari,Summer,2025,Black Cotton Soil,Loamy,130,6.17,1.14,314,8,294,7.38,2.53,0.19,Moderate,
AP_ANP_00279_C2,Krishna Murthy,Summer,2025,Black Cotton Soil,Loamy,130,6.17,1.14,314,8,294,7.38,2.53,0.19,Moderate,
AP_ANP_00279_C3,Anuradha V,Summer,2025,Black Cotton Soil,Loamy,130,6.17,1.14,314,8,294,7.38,2.53,0.19,Moderate,
AP_ANP_00280_C1,Subba Rao,Kharif,2025,Red Loamy Soil,Clay,73,8.19,0.74,397,30,168,14.8,1.78,1.11,Poor,
AP_ANP_00280_C2,Ramesh Kumar,Kharif,2025,Red Loamy Soil,Clay,73,8.19,0.74,397,30,168,14.8,1.78,1.11,Poor,
AP_ANP_00280_C3,Suresh Naidu,Kharif,2025,Red Loamy Soil,Clay,73,8.19,0.74,397,30,168,14.8,1.78,1.11,Poor,
AP_ANP_00280_C1,Subba Rao,Rabi,2025,Red Loamy Soil,Clay,73,8.19,0.74,397,30,168,14.8,1.78,1.11,Poor,
AP_ANP_00280_C2,Ramesh Kumar,Rabi,2025,Red Loamy Soil,Clay,73,8.19,0.74,397,30,168,14.8,1.78,1.11,Poor,
AP_ANP_00280_C3,Suresh Naidu,Rabi,2025,Red Loamy Soil,Clay,73,8.19,0.74,397,30,168,14.8,1.78,1.11,Poor,
AP_ANP_00280_C1,Subba Rao,Summer,2025,Red Loamy Soil,Clay,73,8.19,0.74,397,30,168,14.8,1.78,1.11,Poor,
AP_ANP_00280_C2,Ramesh Kumar,Summer,2025,Red Loamy Soil,Clay,73,8.19,0.74,397,30,168,14.8,1.78,1.11,Poor,
AP_ANP_00280_C3,Suresh Naidu,Summer,2025,Red Loamy Soil,Clay,73,8.19,0.74,397,30,168,14.8,1.78,1.11,Poor,
AP_ANP_00281_C1,Vijayalakshmi,Kharif,2025,Clay Loam,Sandy,49,6.5,0.4,234,27,102,27.07,0.44,0.46,Moderate,
AP_ANP_00281_C2,Subba Rao,Kharif,2025,Clay Loam,Sandy,49,6.5,0.4,234,27,102,27.07,0.44,0.46,Moderate,
AP_ANP_00281_C3,Ramesh Kumar,Kharif,2025,Clay Loam,Sandy,49,6.5,0.4,234,27,102,27.07,0.44,0.46,Moderate,
AP_ANP_00281_C1,Vijayalakshmi,Rabi,2025,Clay Loam,Sandy,49,6.5,0.4,234,27,102,27.07,0.44,0.46,Moderate,
AP_ANP_00281_C2,Subba Rao,Rabi,2025,Clay Loam,Sandy,49,6.5,0.4,234,27,102,27.07,0.44,0.46,Moderate,
AP_ANP_00281_C3,Ramesh Kumar,Rabi,2025,Clay Loam,Sandy,49,6.5,0.4,234,27,102,27.07,0.44,0.46,Moderate,
AP_ANP_00281_C1,Vijayalakshmi,Summer,2025,Clay Loam,Sandy,49,6.5,0.4,234,27,102,27.07,0.44,0.46,Moderate,
AP_ANP_00281_C2,Subba Rao,Summer,2025,Clay Loam,Sandy,49,6.5,0.4,234,27,102,27.07,0.44,0.46,Moderate,
AP_ANP_00281_C3,Ramesh Kumar,Summer,2025,Clay Loam,Sandy,49,6.5,0.4,234,27,102,27.07,0.44,0.46,Moderate,
AP_ANP_00282_C1,Nagarjuna Reddy,Kharif,2025,Black Cotton Soil,Clay,80,8.12,0.62,199,37,289,25.45,0.98,0.62,Poor,
AP_ANP_00282_C2,Vijayalakshmi,Kharif,2025,Black Cotton Soil,Clay,80,8.12,0.62,199,37,289,25.45,0.98,0.62,Poor,
AP_ANP_00282_C3,Subba Rao,Kharif,2025,Black Cotton Soil,Clay,80,8.12,0.62,199,37,289,25.45,0.98,0.62,Poor,
AP_ANP_00282_C1,Nagarjuna Reddy,Rabi,2025,Black Cotton Soil,Clay,80,8.12,0.62,199,37,289,25.45,0.98,0.62,Poor,
AP_ANP_00282_C2,Vijayalakshmi,Rabi,2025,Black Cotton Soil,Clay,80,8.12,0.62,199,37,289,25.45,0.98,0.62,Poor,
AP_ANP_00282_C3,Subba Rao,Rabi,2025,Black Cotton Soil,Clay,80,8.12,0.62,199,37,289,25.45,0.98,0.62,Poor,
AP_ANP_00282_C1,Nagarjuna Reddy,Summer,2025,Black Cotton Soil,Clay,80,8.12,0.62,199,37,289,25.45,0.98,0.62,Poor,
AP_ANP_00282_C2,Vijayalakshmi,Summer,2025,Black Cotton Soil,Clay,80,8.12,0.62,199,37,289,25.45,0.98,0.62,Poor,
AP_ANP_00282_C3,Subba Rao,Summer,2025,Black Cotton Soil,Clay,80,8.12,0.62,199,37,289,25.45,0.98,0.62,Poor,
AP_ANP_00283_C1,Venkat Ramaiah,Kharif,2025,Sandy Loam,Clay,157,7.01,0.42,171,28,248,8.74,1.33,0.89,Moderate,
AP_ANP_00283_C2,Nagarjuna Reddy,Kharif,2025,Sandy Loam,Clay,157,7.01,0.42,171,28,248,8.74,1.33,0.89,Moderate,
AP_ANP_00283_C3,Vijayalakshmi,Kharif,2025,Sandy Loam,Clay,157,7.01,0.42,171,28,248,8.74,1.33,0.89,Moderate,
