parcel_id,farmer_name,district,mandal,village,survey_no,latitude,longitude,land_area_acres,irrigation_type,soil_type,season,year,crop_type,crop_stage,previous_crop
AP_ANP_00201_C1,Krishna Murthy,Anantapur,Anantapur Urban,Anantapur City,SY-1201,14.713665,77.632511,2.42,Borewell,Red Sandy Loam,Summer,2025,Maize,Maturity,
AP_ANP_00201_C2,Anuradha V,Anantapur,Anantapur Urban,Anantapur City,SY-1201,14.730062,77.605804,2.53,Borewell,Red Sandy Loam,Summer,2025,Maize,Maturity,
AP_ANP_00201_C3,Narasimha Rao,Anantapur,Anantapur Urban,Anantapur City,SY-1201,14.726916,77.636648,2.67,Borewell,Red Sandy Loam,Summer,2025,Maize,Maturity,
AP_ANP_00202_C1,Padma Kumari,Anantapur,Uravakonda,Renimakulapalle,SY-1202,14.936903,77.252364,0.97,Rainfed,Sandy Loam,Kharif,2025,Cotton,Vegetative,
AP_ANP_00202_C2,Krishna Murthy,Anantapur,Uravakonda,Renimakulapalle,SY-1202,14.915204,77.241619,1.24,Rainfed,Sandy Loam,Kharif,2025,Cotton,Vegetative,
AP_ANP_00202_C3,Anuradha V,Anantapur,Uravakonda,Renimakulapalle,SY-1202,14.912219,77.249553,1.04,Rainfed,Sandy Loam,Kharif,2025,Cotton,Vegetative,
AP_ANP_00202_C1,Padma Kumari,Anantapur,Uravakonda,Renimakulapalle,SY-1202,14.943979,77.229669,1.02,Rainfed,Red Loamy,Rabi,2025,Sorghum,Flowering,
AP_ANP_00202_C2,Krishna Murthy,Anantapur,Uravakonda,Renimakulapalle,SY-1202,14.944236,77.222999,1.07,Rainfed,Red Loamy,Rabi,2025,Sorghum,Flowering,
AP_ANP_00202_C3,Anuradha V,Anantapur,Uravakonda,Renimakulapalle,SY-1202,14.944165,77.226753,1.06,Rainfed,Red Loamy,Rabi,2025,Sorghum,Flowering,
AP_ANP_00202_C1,Padma Kumari,Anantapur,Uravakonda,Renimakulapalle,SY-1202,14.940436,77.230389,1.2,Borewell,Clay Loam,Summer,2025,Vegetables,Maturity,
AP_ANP_00202_C2,Krishna Murthy,Anantapur,Uravakonda,Renimakulapalle,SY-1202,14.94394,77.245921,0.95,Borewell,Clay Loam,Summer,2025,Vegetables,Maturity,
AP_ANP_00202_C3,Anuradha V,Anantapur,Uravakonda,Renimakulapalle,SY-1202,14.935791,77.242119,1.14,Borewell,Clay Loam,Summer,2025,Vegetables,Maturity,
AP_ANP_00203_C1,Srinivas Reddy,Anantapur,Yadiki,Nagarur,SY-1203,15.078688,77.889971,5.5,Rainfed,Red Sandy Loam,Kharif,2025,Groundnut,Flowering,
AP_ANP_00203_C2,Padma Kumari,Anantapur,Yadiki,Nagarur,SY-1203,15.069311,77.858294,7.26,Rainfed,Red Sandy Loam,Kharif,2025,Groundnut,Flowering,
AP_ANP_00203_C3,Krishna Murthy,Anantapur,Yadiki,Nagarur,SY-1203,15.075467,77.870807,6.11,Rainfed,Red Sandy Loam,Kharif,2025,Groundnut,Flowering,
AP_ANP_00203_C1,Srinivas Reddy,Anantapur,Yadiki,Nagarur,SY-1203,15.087625,77.882892,7.42,Rainfed,Sandy Loam,Rabi,2025,Bengal Gram,Vegetative,
AP_ANP_00203_C2,Padma Kumari,Anantapur,Yadiki,Nagarur,SY-1203,15.07314,77.871637,7.69,Rainfed,Sandy Loam,Rabi,2025,Bengal Gram,Vegetative,
AP_ANP_00203_C3,Krishna Murthy,Anantapur,Yadiki,Nagarur,SY-1203,15.061447,77.870385,6.27,Rainfed,Sandy Loam,Rabi,2025,Bengal Gram,Vegetative,
AP_ANP_00203_C1,Srinivas Reddy,Anantapur,Yadiki,Nagarur,SY-1203,15.0792,77.859819,5.82,Rainfed,Black Soil,Summer,2025,Maize,Sowing,
AP_ANP_00203_C2,Padma Kumari,Anantapur,Yadiki,Nagarur,SY-1203,15.064423,77.89007,7.53,Rainfed,Black Soil,Summer,2025,Maize,Sowing,
AP_ANP_00203_C3,Krishna Murthy,Anantapur,Yadiki,Nagarur,SY-1203,15.075948,77.86943,6.56,Rainfed,Black Soil,Summer,2025,Maize,Sowing,
AP_ANP_00204_C1,Venkatesh Rao,Anantapur,Garladinne,Illur,SY-1204,14.83399,77.561075,5.34,Rainfed,Clay Loam,Kharif,2025,Groundnut,Vegetative,
AP_ANP_00204_C2,Srinivas Reddy,Anantapur,Garladinne,Illur,SY-1204,14.841947,77.54972,4.61,Rainfed,Clay Loam,Kharif,2025,Groundnut,Vegetative,
AP_ANP_00204_C3,Padma Kumari,Anantapur,Garladinne,Illur,SY-1204,14.847783,77.557549,5.27,Rainfed,Clay Loam,Kharif,2025,Groundnut,Vegetative,
AP_ANP_00204_C1,Venkatesh Rao,Anantapur,Garladinne,Illur,SY-1204,14.839105,77.559237,5.21,Canal,Clay Loam,Rabi,2025,Sunflower,Vegetative,
AP_ANP_00204_C2,Srinivas Reddy,Anantapur,Garladinne,Illur,SY-1204,14.85313,77.558005,5.15,Canal,Clay Loam,Rabi,2025,Sunflower,Vegetative,
AP_ANP_00204_C3,Padma Kumari,Anantapur,Garladinne,Illur,SY-1204,14.828264,77.55354,5.16,Canal,Clay Loam,Rabi,2025,Sunflower,Vegetative,
AP_ANP_00204_C1,Venkatesh Rao,Anantapur,Garladinne,Illur,SY-1204,14.816729,77.533491,5.67,Rainfed,Red Loamy,Summer,2025,Groundnut,Maturity,
AP_ANP_00204_C2,Srinivas Reddy,Anantapur,Garladinne,Illur,SY-1204,14.836446,77.533281,4.09,Rainfed,Red Loamy,Summer,2025,Groundnut,Maturity,
AP_ANP_00204_C3,Padma Kumari,Anantapur,Garladinne,Illur,SY-1204,14.817303,77.535166,4.03,Rainfed,Red Loamy,Summer,2025,Groundnut,Maturity,
AP_ANP_00205_C1,Lakshmi Reddy,Anantapur,Yadiki,Rayalacheruvu,SY-1205,15.102804,77.826028,3.33,Rainfed,Sandy Loam,Kharif,2025,Foxtail Millet,Maturity,
AP_ANP_00205_C2,Venkatesh Rao,Anantapur,Yadiki,Rayalacheruvu,SY-1205,15.113554,77.833357,2.57,Rainfed,Sandy Loam,Kharif,2025,Foxtail Millet,Maturity,
AP_ANP_00205_C3,Srinivas Reddy,Anantapur,Yadiki,Rayalacheruvu,SY-1205,15.103558,77.833215,2.73,Rainfed,Sandy Loam,Kharif,2025,Foxtail Millet,Maturity,
AP_ANP_00205_C1,Lakshmi Reddy,Anantapur,Yadiki,Rayalacheruvu,SY-1205,15.114215,77.838513,2.79,Rainfed,Clay Loam,Rabi,2025,Maize,Flowering,
AP_ANP_00205_C2,Venkatesh Rao,Anantapur,Yadiki,Rayalacheruvu,SY-1205,15.095475,77.818836,3.34,Rainfed,Clay Loam,Rabi,2025,Maize,Flowering,
AP_ANP_00205_C3,Srinivas Reddy,Anantapur,Yadiki,Rayalacheruvu,SY-1205,15.083743,77.822819,3.25,Rainfed,Clay Loam,Rabi,2025,Maize,Flowering,
AP_ANP_00205_C1,Lakshmi Reddy,Anantapur,Yadiki,Rayalacheruvu,SY-1205,15.091397,77.838343,3.06,Borewell,Clay Loam,Summer,2025,Maize,Vegetative,
AP_ANP_00205_C2,Venkatesh Rao,Anantapur,Yadiki,Rayalacheruvu,SY-1205,15.098825,77.818401,3.3,Borewell,Clay Loam,Summer,2025,Maize,Vegetative,
AP_ANP_00205_C3,Srinivas Reddy,Anantapur,Yadiki,Rayalacheruvu,SY-1205,15.091419,77.831112,2.97,Borewell,Clay Loam,Summer,2025,Maize,Vegetative,
AP_ANP_00206_C1,Suresh Naidu,Anantapur,Gooty,Gooty R.S.,SY-1206,15.057494,77.628079,6.8,Rainfed,Clay Loam,Kharif,2025,Red Gram,Sowing,
AP_ANP_00206_C2,Lakshmi Reddy,Anantapur,Gooty,Gooty R.S.,SY-1206,15.063137,77.621243,4.59,Rainfed,Clay Loam,Kharif,2025,Red Gram,Sowing,
AP_ANP_00206_C3,Venkatesh Rao,Anantapur,Gooty,Gooty R.S.,SY-1206,15.061111,77.62494,5.57,Rainfed,Clay Loam,Kharif,2025,Red Gram,Sowing,
AP_ANP_00206_C1,Suresh Naidu,Anantapur,Gooty,Gooty R.S.,SY-1206,15.053293,77.630652,6.09,Rainfed,Red Sandy Loam,Rabi,2025,Sunflower,Vegetative,
AP_ANP_00206_C2,Lakshmi Reddy,Anantapur,Gooty,Gooty R.S.,SY-1206,15.060451,77.636118,5.44,Rainfed,Red Sandy Loam,Rabi,2025,Sunflower,Vegetative,
AP_ANP_00206_C3,Venkatesh Rao,Anantapur,Gooty,Gooty R.S.,SY-1206,15.065691,77.621336,6.79,Rainfed,Red Sandy Loam,Rabi,2025,Sunflower,Vegetative,
AP_ANP_00206_C1,Suresh Naidu,Anantapur,Gooty,Gooty R.S.,SY-1206,15.080386,77.63914,6.04,Rainfed,Sandy Loam,Summer,2025,Sunflower,Vegetative,
AP_ANP_00206_C2,Lakshmi Reddy,Anantapur,Gooty,Gooty R.S.,SY-1206,15.070429,77.600992,6.3,Rainfed,Sandy Loam,Summer,2025,Sunflower,Vegetative,
AP_ANP_00206_C3,Venkatesh Rao,Anantapur,Gooty,Gooty R.S.,SY-1206,15.063036,77.638589,4.99,Rainfed,Sandy Loam,Summer,2025,Sunflower,Vegetative,
AP_ANP_00207_C1,Ramesh Kumar,Anantapur,Yadiki,Rayalacheruvu,SY-1207,15.044381,77.86952,6.04,Rainfed,Sandy Loam,Kharif,2025,Cotton,Flowering,
AP_ANP_00207_C2,Suresh Naidu,Anantapur,Yadiki,Rayalacheruvu,SY-1207,15.072264,77.857904,5.79,Rainfed,Sandy Loam,Kharif,2025,Cotton,Flowering,
AP_ANP_00207_C3,Lakshmi Reddy,Anantapur,Yadiki,Rayalacheruvu,SY-1207,15.0582,77.844106,6.77,Rainfed,Sandy Loam,Kharif,2025,Cotton,Flowering,
AP_ANP_00207_C1,Ramesh Kumar,Anantapur,Yadiki,Rayalacheruvu,SY-1207,15.044415,77.85106,5.93,Rainfed,Sandy Loam,Rabi,2025,Sunflower,Maturity,
AP_ANP_00207_C2,Suresh Naidu,Anantapur,Yadiki,Rayalacheruvu,SY-1207,15.074124,77.832252,7.11,Rainfed,Sandy Loam,Rabi,2025,Sunflower,Maturity,
AP_ANP_00207_C3,Lakshmi Reddy,Anantapur,Yadiki,Rayalacheruvu,SY-1207,15.046749,77.863847,5.0,Rainfed,Sandy Loam,Rabi,2025,Sunflower,Maturity,
AP_ANP_00207_C1,Ramesh Kumar,Anantapur,Yadiki,Rayalacheruvu,SY-1207,15.0512,77.838669,5.15,Borewell,Clay Loam,Summer,2025,Vegetables,Sowing,
AP_ANP_00207_C2,Suresh Naidu,Anantapur,Yadiki,Rayalacheruvu,SY-1207,15.063517,77.836767,5.75,Borewell,Clay Loam,Summer,2025,Vegetables,Sowing,
AP_ANP_00207_C3,Lakshmi Reddy,Anantapur,Yadiki,Rayalacheruvu,SY-1207,15.067493,77.853005,6.47,Borewell,Clay Loam,Summer,2025,Vegetables,Sowing,
AP_ANP_00208_C1,Subba Rao,Anantapur,Bukkaraya Samudram,Chedulla,SY-1208,14.712589,77.672691,1.47,Canal,Black Soil,Kharif,2025,Pearl Millet,Vegetative,
AP_ANP_00208_C2,Ramesh Kumar,Anantapur,Bukkaraya Samudram,Chedulla,SY-1208,14.724846,77.670134,1.29,Canal,Black Soil,Kharif,2025,Pearl Millet,Vegetative,
AP_ANP_00208_C3,Suresh Naidu,Anantapur,Bukkaraya Samudram,Chedulla,SY-1208,14.698596,77.67504,1.22,Canal,Black Soil,Kharif,2025,Pearl Millet,Vegetative,
AP_ANP_00208_C1,Subba Rao,Anantapur,Bukkaraya Samudram,Chedulla,SY-1208,14.718958,77.699132,1.55,Rainfed,Sandy Loam,Rabi,2025,Bengal Gram,Sowing,
AP_ANP_00208_C2,Ramesh Kumar,Anantapur,Bukkaraya Samudram,Chedulla,SY-1208,14.72278,77.688907,1.18,Rainfed,Sandy Loam,Rabi,2025,Bengal Gram,Sowing,
AP_ANP_00208_C3,Suresh Naidu,Anantapur,Bukkaraya Samudram,Chedulla,SY-1208,14.704855,77.682044,1.3,Rainfed,Sandy Loam,Rabi,2025,Bengal Gram,Sowing,
AP_ANP_00208_C1,Subba Rao,Anantapur,Bukkaraya Samudram,Chedulla,SY-1208,14.701394,77.682935,1.28,Rainfed,Red Loamy,Summer,2025,Sunflower,Vegetative,
AP_ANP_00208_C2,Ramesh Kumar,Anantapur,Bukkaraya Samudram,Chedulla,SY-1208,14.709641,77.69243,1.09,Rainfed,Red Loamy,Summer,2025,Sunflower,Vegetative,
AP_ANP_00208_C3,Suresh Naidu,Anantapur,Bukkaraya Samudram,Chedulla,SY-1208,14.7052,77.69269,1.57,Rainfed,Red Loamy,Summer,2025,Sunflower,Vegetative,
AP_ANP_00209_C1,Vijayalakshmi,Anantapur,Putlur,Arakatavemula,SY-1209,14.871133,77.964836,6.6,Canal,Red Loamy,Kharif,2025,Paddy,Flowering,
AP_ANP_00209_C2,Subba Rao,Anantapur,Putlur,Arakatavemula,SY-1209,14.843289,77.939039,8.17,Canal,Red Loamy,Kharif,2025,Paddy,Flowering,
AP_ANP_00209_C3,Ramesh Kumar,Anantapur,Putlur,Arakatavemula,SY-1209,14.851206,77.959496,9.08,Canal,Red Loamy,Kharif,2025,Paddy,Flowering,
AP_ANP_00209_C1,Vijayalakshmi,Anantapur,Putlur,Arakatavemula,SY-1209,14.865824,77.941209,8.49,Borewell,Clay Loam,Rabi,2025,Sorghum,Flowering,
AP_ANP_00209_C2,Subba Rao,Anantapur,Putlur,Arakatavemula,SY-1209,14.852887,77.952115,7.74,Borewell,Clay Loam,Rabi,2025,Sorghum,Flowering,
AP_ANP_00209_C3,Ramesh Kumar,Anantapur,Putlur,Arakatavemula,SY-1209,14.84631,77.966807,7.58,Borewell,Clay Loam,Rabi,2025,Sorghum,Flowering,
AP_ANP_00209_C1,Vijayalakshmi,Anantapur,Putlur,Arakatavemula,SY-1209,14.866485,77.966999,7.63,Borewell,Red Sandy Loam,Summer,2025,Sunflower,Flowering,
AP_ANP_00209_C2,Subba Rao,Anantapur,Putlur,Arakatavemula,SY-1209,14.877222,77.933809,6.47,Borewell,Red Sandy Loam,Summer,2025,Sunflower,Flowering,
AP_ANP_00209_C3,Ramesh Kumar,Anantapur,Putlur,Arakatavemula,SY-1209,14.879913,77.933967,8.25,Borewell,Red Sandy Loam,Summer,2025,Sunflower,Flowering,
AP_ANP_00210_C1,Narasimha Rao,Anantapur,Putlur,Arakatavemula,SY-1210,14.821452,77.944904,7.93,Rainfed,Clay Loam,Kharif,2025,Pearl Millet,Vegetative,
AP_ANP_00210_C2,Ravi Teja,Anantapur,Putlur,Arakatavemula,SY-1210,14.849035,77.968981,7.03,Rainfed,Clay Loam,Kharif,2025,Pearl Millet,Vegetative,
AP_ANP_00210_C3,Bhavani S,Anantapur,Putlur,Arakatavemula,SY-1210,14.854069,77.938791,6.25,Rainfed,Clay Loam,Kharif,2025,Pearl Millet,Vegetative,
AP_ANP_00210_C1,Narasimha Rao,Anantapur,Putlur,Arakatavemula,SY-1210,14.843326,77.9565,5.84,Rainfed,Red Loamy,Rabi,2025,Sunflower,Maturity,
AP_ANP_00210_C2,Ravi Teja,Anantapur,Putlur,Arakatavemula,SY-1210,14.845859,77.961778,6.13,Rainfed,Red Loamy,Rabi,2025,Sunflower,Maturity,
AP_ANP_00210_C3,Bhavani S,Anantapur,Putlur,Arakatavemula,SY-1210,14.834928,77.969627,6.53,Rainfed,Red Loamy,Rabi,2025,Sunflower,Maturity,
AP_ANP_00210_C1,Narasimha Rao,Anantapur,Putlur,Arakatavemula,SY-1210,14.831692,77.946325,5.88,Borewell,Black Soil,Summer,2025,Vegetables,Vegetative,
AP_ANP_00210_C2,Ravi Teja,Anantapur,Putlur,Arakatavemula,SY-1210,14.822539,77.932408,6.97,Borewell,Black Soil,Summer,2025,Vegetables,Vegetative,
AP_ANP_00210_C3,Bhavani S,Anantapur,Putlur,Arakatavemula,SY-1210,14.842084,77.964636,5.99,Borewell,Black Soil,Summer,2025,Vegetables,Vegetative,
AP_ANP_00211_C1,Anuradha V,Anantapur,Vajrakarur,P.C. Pyapili,SY-1211,15.004174,77.367931,8.25,Rainfed,Black Soil,Kharif,2025,Cotton,Vegetative,
AP_ANP_00211_C2,Narasimha Rao,Anantapur,Vajrakarur,P.C. Pyapili,SY-1211,15.018601,77.361145,7.72,Rainfed,Black Soil,Kharif,2025,Cotton,Vegetative,
AP_ANP_00211_C3,Ravi Teja,Anantapur,Vajrakarur,P.C. Pyapili,SY-1211,15.034706,77.363646,7.22,Rainfed,Black Soil,Kharif,2025,Cotton,Vegetative,
AP_ANP_00211_C1,Anuradha V,Anantapur,Vajrakarur,P.C. Pyapili,SY-1211,15.022321,77.366052,7.24,Rainfed,Red Sandy Loam,Rabi,2025,Sunflower,Sowing,
AP_ANP_00211_C2,Narasimha Rao,Anantapur,Vajrakarur,P.C. Pyapili,SY-1211,15.022965,77.379961,6.63,Rainfed,Red Sandy Loam,Rabi,2025,Sunflower,Sowing,
AP_ANP_00211_C3,Ravi Teja,Anantapur,Vajrakarur,P.C. Pyapili,SY-1211,15.023247,77.387754,6.82,Rainfed,Red Sandy Loam,Rabi,2025,Sunflower,Sowing,
AP_ANP_00211_C1,Anuradha V,Anantapur,Vajrakarur,P.C. Pyapili,SY-1211,15.024897,77.362344,7.15,Rainfed,Clay Loam,Summer,2025,Maize,Maturity,
AP_ANP_00211_C2,Narasimha Rao,Anantapur,Vajrakarur,P.C. Pyapili,SY-1211,15.022145,77.364117,8.02,Rainfed,Clay Loam,Summer,2025,Maize,Maturity,
AP_ANP_00211_C3,Ravi Teja,Anantapur,Vajrakarur,P.C. Pyapili,SY-1211,15.038779,77.387954,7.92,Rainfed,Clay Loam,Summer,2025,Maize,Maturity,
AP_ANP_00212_C1,Krishna Murthy,Anantapur,Singanamala,Nidugallu,SY-1212,14.805434,77.740584,4.86,Borewell,Sandy Loam,Kharif,2025,Cotton,Maturity,
AP_ANP_00212_C2,Anuradha V,Anantapur,Singanamala,Nidugallu,SY-1212,14.790951,77.762516,5.63,Borewell,Sandy Loam,Kharif,2025,Cotton,Maturity,
AP_ANP_00212_C3,Narasimha Rao,Anantapur,Singanamala,Nidugallu,SY-1212,14.809765,77.751244,3.97,Borewell,Sandy Loam,Kharif,2025,Cotton,Maturity,
AP_ANP_00212_C1,Krishna Murthy,Anantapur,Singanamala,Nidugallu,SY-1212,14.776376,77.767318,4.67,Rainfed,Black Soil,Rabi,2025,Sorghum,Vegetative,
AP_ANP_00212_C2,Anuradha V,Anantapur,Singanamala,Nidugallu,SY-1212,14.793212,77.748657,5.48,Rainfed,Black Soil,Rabi,2025,Sorghum,Vegetative,
AP_ANP_00212_C3,Narasimha Rao,Anantapur,Singanamala,Nidugallu,SY-1212,14.785947,77.765949,5.16,Rainfed,Black Soil,Rabi,2025,Sorghum,Vegetative,
AP_ANP_00212_C1,Krishna Murthy,Anantapur,Singanamala,Nidugallu,SY-1212,14.811316,77.746231,3.92,Borewell,Red Sandy Loam,Summer,2025,Vegetables,Vegetative,
AP_ANP_00212_C2,Anuradha V,Anantapur,Singanamala,Nidugallu,SY-1212,14.796695,77.745112,4.17,Borewell,Red Sandy Loam,Summer,2025,Vegetables,Vegetative,
AP_ANP_00212_C3,Narasimha Rao,Anantapur,Singanamala,Nidugallu,SY-1212,14.778141,77.757613,4.86,Borewell,Red Sandy Loam,Summer,2025,Vegetables,Vegetative,
AP_ANP_00213_C1,Padma Kumari,Anantapur,Vidapanakal,Gajulapalli,SY-1213,14.97211,77.221777,7.44,Rainfed,Red Loamy,Kharif,2025,Groundnut,Sowing,
AP_ANP_00213_C2,Krishna Murthy,Anantapur,Vidapanakal,Gajulapalli,SY-1213,14.956586,77.234073,6.6,Rainfed,Red Loamy,Kharif,2025,Groundnut,Sowing,
AP_ANP_00213_C3,Anuradha V,Anantapur,Vidapanakal,Gajulapalli,SY-1213,14.979,77.239401,6.48,Rainfed,Red Loamy,Kharif,2025,Groundnut,Sowing,
AP_ANP_00213_C1,Padma Kumari,Anantapur,Vidapanakal,Gajulapalli,SY-1213,14.975459,77.222971,7.92,Rainfed,Sandy Loam,Rabi,2025,Bengal Gram,Sowing,
AP_ANP_00213_C2,Krishna Murthy,Anantapur,Vidapanakal,Gajulapalli,SY-1213,14.981681,77.245103,6.28,Rainfed,Sandy Loam,Rabi,2025,Bengal Gram,Sowing,
AP_ANP_00213_C3,Anuradha V,Anantapur,Vidapanakal,Gajulapalli,SY-1213,14.979132,77.229232,5.82,Rainfed,Sandy Loam,Rabi,2025,Bengal Gram,Sowing,
AP_ANP_00213_C1,Padma Kumari,Anantapur,Vidapanakal,Gajulapalli,SY-1213,14.951613,77.214767,7.42,Rainfed,Black Soil,Summer,2025,Groundnut,Maturity,
AP_ANP_00213_C2,Krishna Murthy,Anantapur,Vidapanakal,Gajulapalli,SY-1213,14.962683,77.22787,5.84,Rainfed,Black Soil,Summer,2025,Groundnut,Maturity,
AP_ANP_00213_C3,Anuradha V,Anantapur,Vidapanakal,Gajulapalli,SY-1213,14.94879,77.233698,7.61,Rainfed,Black Soil,Summer,2025,Groundnut,Maturity,
AP_ANP_00214_C1,Srinivas Reddy,Anantapur,Yadiki,Rayalacheruvu,SY-1214,15.04536,77.879498,2.49,Rainfed,Red Loamy,Kharif,2025,Pearl Millet,Maturity,
AP_ANP_00214_C2,Padma Kumari,Anantapur,Yadiki,Rayalacheruvu,SY-1214,15.053737,77.869237,3.11,Rainfed,Red Loamy,Kharif,2025,Pearl Millet,Maturity,
AP_ANP_00214_C3,Krishna Murthy,Anantapur,Yadiki,Rayalacheruvu,SY-1214,15.033224,77.867113,2.67,Rainfed,Red Loamy,Kharif,2025,Pearl Millet,Maturity,
AP_ANP_00214_C1,Srinivas Reddy,Anantapur,Yadiki,Rayalacheruvu,SY-1214,15.028011,77.891492,2.95,Rainfed,Clay Loam,Rabi,2025,Sorghum,Flowering,
AP_ANP_00214_C2,Padma Kumari,Anantapur,Yadiki,Rayalacheruvu,SY-1214,15.040599,77.871882,2.44,Rainfed,Clay Loam,Rabi,2025,Sorghum,Flowering,
AP_ANP_00214_C3,Krishna Murthy,Anantapur,Yadiki,Rayalacheruvu,SY-1214,15.032161,77.883639,2.95,Rainfed,Clay Loam,Rabi,2025,Sorghum,Flowering,
AP_ANP_00214_C1,Srinivas Reddy,Anantapur,Yadiki,Rayalacheruvu,SY-1214,15.033123,77.884703,2.64,Borewell,Red Loamy,Summer,2025,Sunflower,Maturity,
AP_ANP_00214_C2,Padma Kumari,Anantapur,Yadiki,Rayalacheruvu,SY-1214,15.062733,77.882766,2.59,Borewell,Red Loamy,Summer,2025,Sunflower,Maturity,
AP_ANP_00214_C3,Krishna Murthy,Anantapur,Yadiki,Rayalacheruvu,SY-1214,15.056437,77.864355,2.85,Borewell,Red Loamy,Summer,2025,Sunflower,Maturity,
AP_ANP_00215_C1,Venkatesh Rao,Anantapur,Gooty,Kothapeta,SY-1215,15.108024,77.689369,0.88,Rainfed,Clay Loam,Kharif,2025,Cotton,Vegetative,
AP_ANP_00215_C2,Srinivas Reddy,Anantapur,Gooty,Kothapeta,SY-1215,15.090543,77.681763,0.67,Rainfed,Clay Loam,Kharif,2025,Cotton,Vegetative,
AP_ANP_00215_C3,Padma Kumari,Anantapur,Gooty,Kothapeta,SY-1215,15.094124,77.655631,0.63,Rainfed,Clay Loam,Kharif,2025,Cotton,Vegetative,
AP_ANP_00215_C1,Venkatesh Rao,Anantapur,Gooty,Kothapeta,SY-1215,15.111235,77.694455,0.85,Rainfed,Black Soil,Rabi,2025,Sunflower,Flowering,
AP_ANP_00215_C2,Srinivas Reddy,Anantapur,Gooty,Kothapeta,SY-1215,15.116346,77.692418,0.68,Rainfed,Black Soil,Rabi,2025,Sunflower,Flowering,
AP_ANP_00215_C3,Padma Kumari,Anantapur,Gooty,Kothapeta,SY-1215,15.085338,77.683417,0.88,Rainfed,Black Soil,Rabi,2025,Sunflower,Flowering,
AP_ANP_00215_C1,Venkatesh Rao,Anantapur,Gooty,Kothapeta,SY-1215,15.107259,77.683577,0.8,Borewell,Sandy Loam,Summer,2025,Vegetables,Maturity,
AP_ANP_00215_C2,Srinivas Reddy,Anantapur,Gooty,Kothapeta,SY-1215,15.117068,77.665195,0.69,Borewell,Sandy Loam,Summer,2025,Vegetables,Maturity,
AP_ANP_00215_C3,Padma Kumari,Anantapur,Gooty,Kothapeta,SY-1215,15.113807,77.693472,0.87,Borewell,Sandy Loam,Summer,2025,Vegetables,Maturity,
AP_ANP_00216_C1,Lakshmi Reddy,Anantapur,Beluguppa,Duddekunta,SY-1216,14.697484,77.094867,1.45,Rainfed,Sandy Loam,Kharif,2025,Groundnut,Maturity,
AP_ANP_00216_C2,Venkatesh Rao,Anantapur,Beluguppa,Duddekunta,SY-1216,14.712152,77.078928,1.95,Rainfed,Sandy Loam,Kharif,2025,Groundnut,Maturity,
AP_ANP_00216_C3,Srinivas Reddy,Anantapur,Beluguppa,Duddekunta,SY-1216,14.72482,77.080922,1.81,Rainfed,Sandy Loam,Kharif,2025,Groundnut,Maturity,
AP_ANP_00216_C1,Lakshmi Reddy,Anantapur,Beluguppa,Duddekunta,SY-1216,14.689628,77.092738,1.32,Rainfed,Sandy Loam,Rabi,2025,Maize,Flowering,
AP_ANP_00216_C2,Venkatesh Rao,Anantapur,Beluguppa,Duddekunta,SY-1216,14.689209,77.078229,1.73,Rainfed,Sandy Loam,Rabi,2025,Maize,Flowering,
AP_ANP_00216_C3,Srinivas Reddy,Anantapur,Beluguppa,Duddekunta,SY-1216,14.727608,77.092608,1.57,Rainfed,Sandy Loam,Rabi,2025,Maize,Flowering,
AP_ANP_00216_C1,Lakshmi Reddy,Anantapur,Beluguppa,Duddekunta,SY-1216,14.694859,77.101558,1.89,Rainfed,Red Sandy Loam,Summer,2025,Sunflower,Sowing,
AP_ANP_00216_C2,Venkatesh Rao,Anantapur,Beluguppa,Duddekunta,SY-1216,14.719145,77.087951,1.59,Rainfed,Red Sandy Loam,Summer,2025,Sunflower,Sowing,
AP_ANP_00216_C3,Srinivas Reddy,Anantapur,Beluguppa,Duddekunta,SY-1216,14.703482,77.082211,1.38,Rainfed,Red Sandy Loam,Summer,2025,Sunflower,Sowing,
AP_ANP_00217_C1,Suresh Naidu,Anantapur,Uravakonda,Nerimetla,SY-1217,14.926808,77.260976,6.4,Rainfed,Clay Loam,Kharif,2025,Cotton,Flowering,
AP_ANP_00217_C2,Lakshmi Reddy,Anantapur,Uravakonda,Nerimetla,SY-1217,14.928943,77.292869,6.53,Rainfed,Clay Loam,Kharif,2025,Cotton,Flowering,
AP_ANP_00217_C3,Venkatesh Rao,Anantapur,Uravakonda,Nerimetla,SY-1217,14.912691,77.268693,7.03,Rainfed,Clay Loam,Kharif,2025,Cotton,Flowering,
AP_ANP_00217_C1,Suresh Naidu,Anantapur,Uravakonda,Nerimetla,SY-1217,14.929542,77.283114,5.15,Rainfed,Clay Loam,Rabi,2025,Sunflower,Maturity,
AP_ANP_00217_C2,Lakshmi Reddy,Anantapur,Uravakonda,Nerimetla,SY-1217,14.902158,77.286619,5.62,Rainfed,Clay Loam,Rabi,2025,Sunflower,Maturity,
AP_ANP_00217_C3,Venkatesh Rao,Anantapur,Uravakonda,Nerimetla,SY-1217,14.910383,77.268921,7.03,Rainfed,Clay Loam,Rabi,2025,Sunflower,Maturity,
AP_ANP_00217_C1,Suresh Naidu,Anantapur,Uravakonda,Nerimetla,SY-1217,14.920186,77.297948,6.71,Rainfed,Clay Loam,Summer,2025,Vegetables,Flowering,
